job_id,skill,importance,skill_norm
146,OpenRewrite,tech_stack,openrewrite
146,CI/CD,tech_stack,ci/cd
146,Analytical thinking,soft_skill,analytical thinking
146,Autonomy,soft_skill,autonomy
146,Clear communication,soft_skill,clear communication
146,Adaptability,soft_skill,adaptability
146,Collaboration,soft_skill,collaboration
146,Professional development,benefit,professional development
146,Cutting-edge projects,benefit,cutting-edge projects
146,Excellent work environment,benefit,excellent work environment
146,Flexibility and work-life balance,benefit,flexibility and work-life balance
146,Access to DXC Learning and official certifications,benefit,access to dxc learning and official certifications
146,Social responsibility initiatives,benefit,social responsibility initiatives
146,Stable employment,benefit,stable employment
148,proactiva,soft_skill,proactiva
148,comunicativa,soft_skill,comunicativa
148,orientada a resultados,soft_skill,orientada a resultados
148,Formación completa en producto y técnicas de venta,benefit,formación completa en producto y técnicas de venta
148,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit,oportunidad de continuar en campañas tecnológicas de primer nivel
148,"Ambiente dinámico, innovador y lleno de energía gamer",benefit,"ambiente dinámico, innovador y lleno de energía gamer"
148,Salario: 9 €/hora brutos + incentivos por objetivos,benefit,salario: 9 €/hora brutos + incentivos por objetivos
149,Pyspark,must,pyspark
149,SQL,must,sql
149,PL/SQL,must,pl/sql
149,Python,must,python
149,ETL,must,etl
149,ER modeling,must,er modeling
149,AWS EMR,must,aws emr
149,AWS Lambda,must,aws lambda
149,AI agents,must,ai agents
149,Python,tech_stack,python
149,Pyspark,tech_stack,pyspark
149,SQL,tech_stack,sql
149,PL/SQL,tech_stack,pl/sql
149,AWS,tech_stack,aws
149,EMR,tech_stack,emr
149,Lambda,tech_stack,lambda
149,Collaboration,soft_skill,collaboration
149,Innovation,soft_skill,innovation
149,Spanish,language,spanish
149,English,language,english
149,Flexible schedule,benefit,flexible schedule
149,Partial remote work (3 days/week),benefit,partial remote work (3 days/week)
149,Continuous training,benefit,continuous training
149,Variable compensation,benefit,variable compensation
150,Inteligencia Artificial Generativa,must,inteligencia artificial generativa
150,ChatGPT,must,chatgpt
150,Modelado de aprendizaje automático,must,modelado de aprendizaje automático
150,Docencia,must,docencia
150,Tutoría,must,tutoría
150,ChatGPT,tech_stack,chatgpt
150,Inteligencia Artificial Generativa,tech_stack,inteligencia artificial generativa
150,Aprendizaje Automático,tech_stack,aprendizaje automático
150,Comunicación,soft_skill,comunicación
150,Pedagogía,soft_skill,pedagogía
150,Capacidad de tutoría,soft_skill,capacidad de tutoría
151,Familiaritat amb eines d'IA generativa,must,familiaritat amb eines d'ia generativa
151,Producció audiovisual,must,producció audiovisual
151,Gestió de projectes,must,gestió de projectes
151,Lideratge de petits equips,must,lideratge de petits equips
151,Coneixement profund del llenguatge audiovisual,must,coneixement profund del llenguatge audiovisual
151,Experiència davant de càmera,nice,experiència davant de càmera
151,Midjourney,tech_stack,midjourney
151,Leonardo,tech_stack,leonardo
151,Firefly,tech_stack,firefly
151,Runway,tech_stack,runway
151,Veo 3,tech_stack,veo 3
151,Kling,tech_stack,kling
151,Synthesia,tech_stack,synthesia
151,Curiositat,soft_skill,curiositat
151,Mentalitat exploradora,soft_skill,mentalitat exploradora
151,Esperit pioner,soft_skill,esperit pioner
151,Bon criteri visual,soft_skill,bon criteri visual
151,Adaptabilitat,soft_skill,adaptabilitat
151,Voluntat d'aprendre continuament,soft_skill,voluntat d'aprendre continuament
151,Lideratge d'equips,soft_skill,lideratge d'equips
151,Castellà (avançat),language,castellà (avançat)
151,Català (avançat),language,català (avançat)
151,Anglès (avançat),language,anglès (avançat)
151,Contracte indefinit,benefit,contracte indefinit
151,40 hores setmanals,benefit,40 hores setmanals
151,Salari brut anual 20.000 €,benefit,salari brut anual 20.000 €
152,Microsoft Office,must,microsoft office
152,Microsoft Office,tech_stack,microsoft office
152,Motivation,soft_skill,motivation
152,Enthusiasm,soft_skill,enthusiasm
152,English,language,english
152,French,language,french
152,600 € brutos remuneration,benefit,600 € brutos remuneration
152,Plan de desarrollo,benefit,plan de desarrollo
152,Jornada completa,benefit,jornada completa
153,Gestión de propuestas,must,gestión de propuestas
153,Data,must,data
153,IA,must,ia
153,Innovación,soft_skill,innovación
153,Compromiso,soft_skill,compromiso
153,Proactividad,soft_skill,proactividad
153,Trabajo en equipo,soft_skill,trabajo en equipo
153,English,language,english
154,Python,must,python
154,C++,must,c++
154,Manipulación robótica,must,manipulación robótica
154,Imitation Learning,must,imitation learning
154,Reinforcement Learning,must,reinforcement learning
154,Large Language Models (LLMs),must,large language models (llms)
154,ROS,must,ros
154,Máster o Doctorado,nice,máster o doctorado
154,Experiencia con financiación Horizon Europe,nice,experiencia con financiación horizon europe
154,Python,tech_stack,python
154,C++,tech_stack,c++
154,ROS,tech_stack,ros
154,Proactivo,soft_skill,proactivo
154,Autónomo,soft_skill,autónomo
154,Responsable,soft_skill,responsable
154,Resolutivo,soft_skill,resolutivo
154,Adaptable,soft_skill,adaptable
154,Trabajo en equipo,soft_skill,trabajo en equipo
154,Comunicación,soft_skill,comunicación
154,Organización,soft_skill,organización
154,English,language,english
154,Spanish,language,spanish
154,Medidas de conciliación vida personal y profesional,benefit,medidas de conciliación vida personal y profesional
154,Oportunidades de desarrollo y crecimiento profesional,benefit,oportunidades de desarrollo y crecimiento profesional
154,Proyectos de alto impacto,benefit,proyectos de alto impacto
154,Autonomía técnica,benefit,autonomía técnica
154,Colaboración con universidades y centros de investigación líderes,benefit,colaboración con universidades y centros de investigación líderes
155,Python,must,python
155,LangChain,must,langchain
155,LlamaIndex,must,llamaindex
155,AutoGPT,must,autogpt
155,Gemini API,must,gemini api
155,Claude API,must,claude api
155,OpenAI API,must,openai api
155,software architecture,must,software architecture
155,API integration,must,api integration
155,backend development,must,backend development
155,automation,must,automation
155,AWS,nice,aws
155,GCP,nice,gcp
155,Azure,nice,azure
155,Docker,nice,docker
155,Kubernetes,nice,kubernetes
155,SQL,nice,sql
155,distributed systems,nice,distributed systems
155,CI/CD,nice,ci/cd
155,Git,nice,git
155,RPA,nice,rpa
155,Python,tech_stack,python
155,LangChain,tech_stack,langchain
155,LlamaIndex,tech_stack,llamaindex
155,AutoGPT,tech_stack,autogpt
155,Gemini,tech_stack,gemini
155,Claude,tech_stack,claude
155,OpenAI,tech_stack,openai
155,AWS,tech_stack,aws
155,GCP,tech_stack,gcp
155,Azure,tech_stack,azure
155,Docker,tech_stack,docker
155,Kubernetes,tech_stack,kubernetes
155,SQL,tech_stack,sql
155,Git,tech_stack,git
155,CI/CD,tech_stack,ci/cd
155,collaboration,soft_skill,collaboration
155,communication,soft_skill,communication
155,problem solving,soft_skill,problem solving
155,competitive salary,benefit,competitive salary
155,professional growth plan,benefit,professional growth plan
155,hybrid work model,benefit,hybrid work model
155,continuous training in generative AI,benefit,continuous training in generative ai
156,Inglés (intermedio/avanzado),must,inglés (intermedio/avanzado)
156,Ofimática,must,ofimática
156,Diseño y validación de algoritmos de IA,nice,diseño y validación de algoritmos de ia
156,Machine learning,nice,machine learning
156,Deep learning,nice,deep learning
156,Procesamiento de señales biomédicas,nice,procesamiento de señales biomédicas
156,Python,nice,python
156,MATLAB,nice,matlab
156,TensorFlow,nice,tensorflow
156,PyTorch,nice,pytorch
156,Normativas y certificación de dispositivos médicos,nice,normativas y certificación de dispositivos médicos
156,Liderazgo,nice,liderazgo
156,Comunicación,nice,comunicación
156,Gestión de equipos,nice,gestión de equipos
156,Python,tech_stack,python
156,MATLAB,tech_stack,matlab
156,TensorFlow,tech_stack,tensorflow
156,PyTorch,tech_stack,pytorch
156,Liderazgo,soft_skill,liderazgo
156,Comunicación,soft_skill,comunicación
156,Gestión de equipos,soft_skill,gestión de equipos
156,Gestión de proyectos,soft_skill,gestión de proyectos
156,Inglés,language,inglés
157,Machine Learning,must,machine learning
157,Deep Learning,must,deep learning
157,"Model integration (LangChain, Semantic Kernel)",must,"model integration (langchain, semantic kernel)"
157,Pipeline design,must,pipeline design
157,MLOps,must,mlops
157,Git (GitLab),must,git (gitlab)
157,"Master's degree in Software Engineering, Data Engineering, Machine Learning, AI, or Data Science",nice,"master's degree in software engineering, data engineering, machine learning, ai, or data science"
157,Jupyter Notebook,nice,jupyter notebook
157,DVC,nice,dvc
157,MLflow,nice,mlflow
157,Python development,nice,python development
157,Scikit-Learn,nice,scikit-learn
157,TensorFlow,nice,tensorflow
157,PyTorch,nice,pytorch
157,Pandas,nice,pandas
157,NumPy,nice,numpy
157,"Vector databases (Chroma, Weaviate, Pinecone)",nice,"vector databases (chroma, weaviate, pinecone)"
157,Databricks,nice,databricks
157,SageMaker,nice,sagemaker
157,AzureML,nice,azureml
157,Linux server administration,nice,linux server administration
157,Docker,nice,docker
157,GitLab CI,nice,gitlab ci
157,"European AI regulations (AI Act, GDPR, CRA)",nice,"european ai regulations (ai act, gdpr, cra)"
157,Technical English documentation,nice,technical english documentation
157,I+D project experience,nice,i+d project experience
157,Technical reporting,nice,technical reporting
157,Python,tech_stack,python
157,LangChain,tech_stack,langchain
157,Semantic Kernel,tech_stack,semantic kernel
157,GitLab,tech_stack,gitlab
157,Scikit-Learn,tech_stack,scikit-learn
157,TensorFlow,tech_stack,tensorflow
157,PyTorch,tech_stack,pytorch
157,Pandas,tech_stack,pandas
157,NumPy,tech_stack,numpy
157,DVC,tech_stack,dvc
157,MLflow,tech_stack,mlflow
157,Chroma,tech_stack,chroma
157,Weaviate,tech_stack,weaviate
157,Pinecone,tech_stack,pinecone
157,Databricks,tech_stack,databricks
157,SageMaker,tech_stack,sagemaker
157,AzureML,tech_stack,azureml
157,Docker,tech_stack,docker
157,Linux,tech_stack,linux
157,Autonomous problem solving,soft_skill,autonomous problem solving
157,Teamwork,soft_skill,teamwork
157,Initiative,soft_skill,initiative
157,Presentation skills,soft_skill,presentation skills
157,Continuous learning,soft_skill,continuous learning
157,Critical thinking,soft_skill,critical thinking
157,Solution-oriented mindset,soft_skill,solution-oriented mindset
157,Community involvement,soft_skill,community involvement
157,English,language,english
157,Continuous training,benefit,continuous training
157,Long-term employment,benefit,long-term employment
157,Career growth opportunities,benefit,career growth opportunities
157,Flexible working hours,benefit,flexible working hours
157,Hybrid work (on-site and remote),benefit,hybrid work (on-site and remote)
157,Equality and non-discrimination policy,benefit,equality and non-discrimination policy
158,Programación,must,programación
158,Inteligencia Artificial,must,inteligencia artificial
158,Herramientas ofimáticas,must,herramientas ofimáticas
158,Inglés (B2),must,inglés (b2)
158,Preocupación por la calidad,soft_skill,preocupación por la calidad
158,Iniciativa y espíritu emprendedor,soft_skill,iniciativa y espíritu emprendedor
158,Trabajo en equipo,soft_skill,trabajo en equipo
158,Toma de decisiones y resolución de problemas,soft_skill,toma de decisiones y resolución de problemas
158,Capacidad de aprender,soft_skill,capacidad de aprender
158,Habilidades básicas de manejo del ordenador,soft_skill,habilidades básicas de manejo del ordenador
158,Capacidad de análisis y síntesis,soft_skill,capacidad de análisis y síntesis
158,Capacidad crítica y autocrítica,soft_skill,capacidad crítica y autocrítica
158,Orientación a la calidad,soft_skill,orientación a la calidad
158,Mentalidad de crecimiento y aprendizaje activo,soft_skill,mentalidad de crecimiento y aprendizaje activo
158,Conciencia y competencia digital,soft_skill,conciencia y competencia digital
158,Inglés (B2),language,inglés (b2)
158,"Bolsa de ayuda de 550,00€ brutos mensuales",benefit,"bolsa de ayuda de 550,00€ brutos mensuales"
158,Jornada de 5h diarias en la mañana,benefit,jornada de 5h diarias en la mañana
158,Telepráctica semi-presencial,benefit,telepráctica semi-presencial
